V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,class
0.941539,0.765159,0.864029,0.223342,0.761946,0.288349,0.276216,0.785188,0.468536,0.497947,0.367103,0.69795,0.359789,0.646763,0.470935,0.425766,0.734426,0.613706,0.588339,0.581899,0.559158,0.509415,0.666116,0.186812,0.571074,0.436647,0.41238,0.303853,0.014302,0
0.934865,0.784049,0.842846,0.23289,0.764009,0.257769,0.26419,0.763354,0.448516,0.495386,0.269499,0.716885,0.412975,0.671566,0.357679,0.448573,0.737205,0.593169,0.467611,0.570895,0.600204,0.484087,0.669834,0.433505,0.56445,0.47182,0.417176,0.312489,0.000973,0
0.976244,0.768743,0.834399,0.342922,0.769668,0.270623,0.266319,0.786835,0.433658,0.525716,0.258651,0.693773,0.420344,0.665133,0.337424,0.495339,0.688657,0.70124,0.562236,0.581312,0.558251,0.465498,0.662173,0.187451,0.60464,0.40609,0.415711,0.313444,0.004441,0
0.933493,0.788074,0.843645,0.253383,0.760959,0.251569,0.265014,0.79419,0.452157,0.501855,0.255071,0.708566,0.445727,0.649967,0.401711,0.4683,0.741127,0.64901,0.550907,0.581644,0.557562,0.473782,0.667178,0.424974,0.57681,0.43964,0.420313,0.314936,3.9e-05,0
0.993967,0.76703,0.810362,0.261172,0.767808,0.254621,0.266485,0.782293,0.484199,0.508991,0.230385,0.708166,0.445811,0.66257,0.397394,0.445479,0.713891,0.657238,0.55231,0.577927,0.565084,0.545883,0.665622,0.464175,0.595281,0.403968,0.416036,0.312026,3.9e-05,0
0.997105,0.754803,0.809693,0.177985,0.760901,0.252458,0.262187,0.781026,0.401232,0.54269,0.239115,0.67414,0.498005,0.644831,0.344963,0.429757,0.743038,0.626172,0.55731,0.576765,0.556704,0.484477,0.669769,0.475697,0.568979,0.368166,0.415901,0.312233,0.001985,0
0.949265,0.775552,0.8583,0.290837,0.765086,0.256176,0.272381,0.78178,0.459588,0.514963,0.244886,0.66356,0.326613,0.658621,0.429968,0.43922,0.724543,0.672415,0.596385,0.581144,0.562153,0.528521,0.665421,0.429411,0.56431,0.368846,0.419335,0.31258,0.003114,0
0.935848,0.775505,0.856644,0.241241,0.773359,0.247617,0.269408,0.78454,0.432337,0.487922,0.385874,0.707664,0.381974,0.616788,0.31663,0.47395,0.744073,0.701757,0.517392,0.578032,0.56079,0.499204,0.658324,0.441711,0.6045,0.465574,0.415165,0.313792,3e-05,0
0.955689,0.774215,0.859774,0.246807,0.763618,0.257928,0.268069,0.784167,0.460439,0.497534,0.245217,0.680651,0.382559,0.661076,0.490889,0.404199,0.758772,0.65719,0.813722,0.583043,0.561235,0.516118,0.660106,0.390574,0.588241,0.619428,0.417207,0.314362,0.000388,0
0.928524,0.776024,0.856855,0.448166,0.766929,0.274282,0.269443,0.788959,0.392371,0.545859,0.296435,0.677644,0.381032,0.667051,0.356493,0.454568,0.731982,0.701842,0.691045,0.581923,0.560668,0.509895,0.657568,0.32913,0.592497,0.498491,0.414858,0.308423,0.006703,0
0.971015,0.746508,0.85903,0.24596,0.751482,0.269735,0.256948,0.790518,0.479743,0.51645,0.329226,0.691433,0.290978,0.62802,0.236145,0.468168,0.761392,0.573492,0.622047,0.584305,0.566425,0.534632,0.662394,0.414339,0.586803,0.402935,0.417038,0.314203,0.009731,0
0.926176,0.783143,0.855229,0.188143,0.762137,0.251558,0.268527,0.787041,0.485727,0.518567,0.263674,0.71583,0.487807,0.635157,0.375688,0.466962,0.711377,0.621699,0.500473,0.585501,0.557795,0.49954,0.665439,0.440504,0.5717,0.541505,0.423707,0.317041,0.000949,0
0.928114,0.691671,0.753158,0.300642,0.753508,0.257929,0.284167,0.775353,0.416979,0.514868,0.289502,0.680547,0.32021,0.704568,0.296614,0.39623,0.732069,0.777369,0.489233,0.617201,0.580193,0.470532,0.636481,0.33633,0.560045,0.558661,0.406765,0.318199,0.081086,0
0.957707,0.757411,0.857326,0.110905,0.760681,0.255297,0.266144,0.781757,0.410527,0.521996,0.217178,0.675448,0.514018,0.610855,0.249569,0.450156,0.722479,0.6334,0.439949,0.577337,0.557509,0.497169,0.671703,0.366228,0.502917,0.282262,0.417757,0.313825,0.003152,0
0.984827,0.760702,0.80476,0.322788,0.766297,0.252058,0.270758,0.780909,0.474723,0.512433,0.216066,0.693845,0.342683,0.673498,0.309209,0.428556,0.729559,0.620915,0.540436,0.581501,0.564429,0.51718,0.662453,0.378646,0.596473,0.341918,0.415261,0.312668,0.009724,0
0.923332,0.777854,0.844257,0.19434,0.758539,0.2691,0.259817,0.80021,0.406963,0.499857,0.26936,0.735821,0.512792,0.670308,0.320332,0.422214,0.728419,0.79374,0.579678,0.572252,0.554855,0.451251,0.663218,0.399481,0.59268,0.341765,0.404721,0.309368,0.001982,0
0.923799,0.790006,0.869341,0.35805,0.768295,0.273611,0.267378,0.791242,0.435367,0.540789,0.199193,0.69811,0.522144,0.620452,0.278113,0.482987,0.703449,0.658503,0.417279,0.58454,0.56289,0.538185,0.659273,0.463671,0.626749,0.455531,0.419783,0.314589,0.000682,0
0.993475,0.765153,0.81717,0.269723,0.764029,0.251185,0.265637,0.783111,0.492213,0.511456,0.213088,0.678804,0.300497,0.668399,0.356529,0.450358,0.724522,0.613668,0.580118,0.576567,0.556291,0.468506,0.670569,0.359985,0.558461,0.46004,0.41496,0.311791,7.7e-05,0
0.975874,0.766277,0.836375,0.307951,0.764651,0.259533,0.266861,0.785149,0.462693,0.511984,0.317761,0.712589,0.339632,0.669579,0.296225,0.448986,0.719263,0.676641,0.583869,0.579922,0.562094,0.508116,0.661424,0.380061,0.621439,0.38243,0.416118,0.31341,0.003853,0
0.993331,0.768508,0.807885,0.270564,0.768402,0.254785,0.266243,0.783349,0.48176,0.500954,0.251745,0.702791,0.421896,0.620569,0.358354,0.457929,0.747437,0.628854,0.561321,0.578278,0.555657,0.465725,0.670682,0.449299,0.561621,0.454287,0.415362,0.312485,0.000105,0
0.946751,0.763366,0.854169,0.189006,0.769904,0.310045,0.254391,0.804091,0.452987,0.503621,0.192593,0.707274,0.45546,0.617115,0.233937,0.387935,0.752054,0.752246,0.651569,0.576911,0.553901,0.476768,0.664019,0.526899,0.569773,0.616695,0.416541,0.313779,0.000389,0
0.993755,0.748984,0.82742,0.177828,0.75473,0.25851,0.257071,0.785274,0.418157,0.544675,0.316784,0.683075,0.441684,0.642327,0.33993,0.459915,0.726793,0.700795,0.56722,0.577392,0.557277,0.481499,0.670603,0.324887,0.539417,0.346344,0.416661,0.312445,0.003892,0
0.943669,0.780122,0.873164,0.386976,0.761782,0.272571,0.265795,0.78787,0.451934,0.537421,0.192299,0.669796,0.416329,0.62597,0.330769,0.494196,0.700288,0.6926,0.428546,0.578079,0.567018,0.559261,0.666662,0.374431,0.508047,0.406982,0.416873,0.32003,0.002936,0
0.978076,0.767071,0.842404,0.256396,0.765223,0.264058,0.263453,0.786686,0.506371,0.500946,0.444449,0.62943,0.498418,0.718957,0.348451,0.442709,0.755041,0.618755,0.514128,0.577911,0.560234,0.511533,0.665916,0.343725,0.58663,0.596058,0.414759,0.312615,0.000343,0
0.980699,0.767223,0.837106,0.213332,0.762138,0.248121,0.266472,0.78172,0.498209,0.489579,0.27723,0.728951,0.455705,0.660333,0.452763,0.428281,0.725751,0.650832,0.604689,0.578988,0.562174,0.523031,0.663303,0.43757,0.623139,0.327221,0.41726,0.313488,3.9e-05,0
0.978255,0.769265,0.841568,0.303176,0.763142,0.25321,0.26662,0.783305,0.4665,0.50921,0.253288,0.694201,0.382362,0.665139,0.412423,0.452324,0.720211,0.650556,0.533908,0.578919,0.562112,0.511802,0.663652,0.432946,0.614141,0.371647,0.416537,0.313626,0.001553,0
0.979746,0.768528,0.843226,0.256213,0.762509,0.251715,0.266219,0.782181,0.462575,0.505156,0.281608,0.730947,0.525212,0.64915,0.404045,0.456039,0.721368,0.600339,0.570015,0.580441,0.558101,0.482026,0.666716,0.444525,0.589115,0.557746,0.414991,0.313327,0.000758,0
0.978333,0.761917,0.854484,0.221671,0.756781,0.257187,0.260763,0.787284,0.533118,0.486447,0.273191,0.706758,0.313192,0.653554,0.461835,0.425386,0.741153,0.641753,0.570017,0.577365,0.561769,0.521944,0.66623,0.433389,0.596363,0.31574,0.418355,0.313767,3.9e-05,0
0.957816,0.771449,0.804951,0.126395,0.779472,0.263196,0.275038,0.778515,0.447388,0.552841,0.336515,0.675096,0.369362,0.641318,0.241032,0.432588,0.735775,0.491106,0.504925,0.584598,0.569534,0.62376,0.662485,0.17061,0.516141,0.411262,0.423631,0.310477,0.000195,0
0.978626,0.759703,0.848129,0.228909,0.757057,0.25417,0.262762,0.782791,0.432192,0.520624,0.268719,0.720728,0.555908,0.639872,0.410957,0.416305,0.725517,0.70344,0.501598,0.577969,0.552771,0.450313,0.667867,0.435044,0.571565,0.545159,0.415531,0.313875,0.003892,0
0.97723,0.764262,0.849845,0.272608,0.76041,0.258595,0.263185,0.784702,0.536901,0.492712,0.322678,0.619724,0.505921,0.693642,0.282297,0.425752,0.770812,0.591638,0.545063,0.578813,0.558264,0.501621,0.665342,0.439018,0.592603,0.602002,0.414853,0.313107,0.001907,0
0.962429,0.778774,0.825138,0.236857,0.773389,0.253375,0.272453,0.781648,0.455133,0.488122,0.220781,0.700485,0.514452,0.613883,0.378781,0.45407,0.734938,0.712623,0.572968,0.579857,0.56689,0.564477,0.661906,0.289059,0.536001,0.393981,0.421798,0.318868,0.000397,0
0.951076,0.775807,0.868281,0.247024,0.765131,0.256779,0.270735,0.783897,0.44645,0.509839,0.3748,0.71923,0.409274,0.653581,0.351879,0.45816,0.712154,0.660787,0.580936,0.582523,0.558229,0.488916,0.665818,0.449903,0.562238,0.427579,0.418086,0.310915,0.001272,0
0.95136,0.774197,0.868725,0.232577,0.764746,0.260999,0.267313,0.78732,0.464405,0.493934,0.328906,0.723881,0.402226,0.653046,0.330044,0.454141,0.713815,0.691394,0.61234,0.579283,0.560361,0.502022,0.664064,0.386059,0.556086,0.334954,0.419359,0.315898,9.7e-05,0
0.945427,0.779511,0.854253,0.24137,0.76735,0.262763,0.268127,0.788271,0.455927,0.51001,0.359253,0.702707,0.362125,0.642856,0.382965,0.462328,0.730182,0.662714,0.55906,0.581665,0.557677,0.480132,0.665494,0.328842,0.565721,0.441935,0.420685,0.31586,0.00039,0
0.942326,0.776091,0.872007,0.27469,0.769061,0.261601,0.269797,0.786152,0.499829,0.482779,0.284475,0.593077,0.461736,0.699794,0.240941,0.431966,0.755832,0.622207,0.480675,0.577905,0.55836,0.495679,0.661405,0.380501,0.612971,0.35484,0.416691,0.314177,0.001055,0
0.949332,0.761768,0.816216,0.125185,0.769113,0.246956,0.267235,0.784732,0.362169,0.522018,0.203859,0.668189,0.501246,0.658613,0.254215,0.426566,0.741485,0.64169,0.500578,0.576938,0.565238,0.541459,0.664695,0.47468,0.56007,0.391969,0.417273,0.314268,0.001635,0
0.950031,0.775917,0.87881,0.247207,0.76597,0.259628,0.268801,0.782525,0.516158,0.485158,0.298497,0.600655,0.556394,0.689854,0.383265,0.440977,0.740279,0.691299,0.605285,0.580859,0.556499,0.488889,0.661208,0.373427,0.592335,0.306226,0.414968,0.310159,0.000439,0
0.937971,0.779943,0.839196,0.202923,0.771708,0.252382,0.273604,0.780655,0.471618,0.502083,0.352758,0.690465,0.327216,0.618335,0.316834,0.462574,0.727577,0.726028,0.495009,0.578177,0.565892,0.551246,0.659979,0.370032,0.59075,0.377357,0.407094,0.314344,0.000673,0
0.903115,0.805693,0.781528,0.197835,0.760357,0.241142,0.26453,0.803558,0.464742,0.520312,0.199278,0.736694,0.465728,0.705554,0.313963,0.442278,0.741994,0.630239,0.534051,0.583278,0.565546,0.544636,0.667266,0.391947,0.588125,0.446644,0.425821,0.320922,2.7e-05,0
0.946389,0.781782,0.870598,0.388057,0.762055,0.265956,0.266187,0.790757,0.417269,0.512997,0.230655,0.715003,0.502265,0.647767,0.340459,0.440856,0.745168,0.630062,0.657568,0.581704,0.558504,0.483256,0.667654,0.433394,0.554769,0.414279,0.416982,0.314783,0.001776,0
0.955764,0.776774,0.822979,0.199867,0.774892,0.24981,0.275227,0.781579,0.439498,0.502116,0.317824,0.726991,0.444279,0.674894,0.270567,0.436981,0.708481,0.666665,0.584339,0.580558,0.566314,0.556364,0.661855,0.344878,0.562426,0.439673,0.423573,0.318392,0.000803,0
0.938144,0.781057,0.846945,0.28012,0.762292,0.252632,0.264775,0.792488,0.430326,0.490396,0.265225,0.724927,0.52256,0.650285,0.421623,0.460938,0.746895,0.649574,0.608657,0.578894,0.559794,0.482059,0.668286,0.431236,0.564878,0.44942,0.41076,0.309446,0.000105,0
0.993148,0.767363,0.805667,0.262759,0.769132,0.258835,0.265313,0.785379,0.477976,0.505147,0.324297,0.707294,0.35539,0.631921,0.311031,0.470245,0.736522,0.683241,0.599408,0.577989,0.555895,0.463954,0.669969,0.402724,0.5616,0.454304,0.415127,0.312186,7.7e-05,0
0.949997,0.776753,0.847359,0.290382,0.783688,0.305194,0.265851,0.796937,0.426288,0.510806,0.235205,0.691159,0.428742,0.644465,0.286705,0.464361,0.710522,0.650389,0.56262,0.580641,0.557524,0.472616,0.663696,0.512638,0.577987,0.390774,0.418492,0.315555,0.000303,0
0.993343,0.76643,0.818891,0.270639,0.764462,0.250655,0.266295,0.782053,0.483688,0.510512,0.237273,0.712107,0.419457,0.658238,0.342832,0.446569,0.723576,0.596942,0.574716,0.577556,0.556736,0.475854,0.670592,0.386862,0.560283,0.457618,0.415156,0.311887,3.5e-05,0
0.952241,0.775276,0.859535,0.2259,0.765257,0.253369,0.271073,0.784568,0.433551,0.499962,0.371958,0.7174,0.384592,0.668333,0.335855,0.455198,0.721746,0.63143,0.61446,0.580303,0.556776,0.461219,0.667452,0.451825,0.553559,0.515709,0.415298,0.313856,0.001284,0
0.99769,0.753412,0.812278,0.174753,0.759198,0.254252,0.259875,0.783047,0.405781,0.547828,0.303908,0.669171,0.401805,0.654929,0.307872,0.440965,0.733287,0.707921,0.571541,0.57511,0.562848,0.540464,0.665737,0.325933,0.582333,0.438271,0.416058,0.311559,0.000584,0
0.977448,0.768151,0.843893,0.317559,0.762889,0.256535,0.26636,0.783949,0.475552,0.506978,0.234581,0.710261,0.399109,0.651184,0.315261,0.436674,0.731566,0.622091,0.561983,0.579119,0.559695,0.498958,0.663615,0.434558,0.617392,0.36912,0.416733,0.313641,0.001947,0
0.993972,0.759321,0.816827,0.218889,0.761266,0.258863,0.258828,0.786393,0.458244,0.514089,0.361785,0.69002,0.416115,0.584891,0.316017,0.509804,0.764376,0.662249,0.601736,0.58069,0.566031,0.547605,0.667469,0.469908,0.567571,0.402225,0.416818,0.312821,0.000777,0
0.94807,0.780588,0.839547,0.21927,0.768082,0.253417,0.271188,0.772587,0.482519,0.518804,0.237098,0.706328,0.435224,0.639781,0.310946,0.443015,0.717778,0.599556,0.551179,0.581208,0.567584,0.470071,0.668181,0.384307,0.555866,0.446207,0.422833,0.313273,0.0007,0
0.977863,0.767025,0.857587,0.302194,0.760905,0.263044,0.262208,0.785517,0.537269,0.493228,0.319185,0.65005,0.601128,0.676031,0.227061,0.419978,0.770566,0.585456,0.537977,0.578233,0.557533,0.507847,0.665718,0.441022,0.600012,0.506694,0.416326,0.31326,0,0
0.977848,0.766926,0.848416,0.283319,0.76275,0.261244,0.264506,0.785407,0.478411,0.502674,0.266264,0.737351,0.489395,0.639175,0.340951,0.43356,0.738594,0.566276,0.554461,0.579498,0.557318,0.484189,0.666763,0.399194,0.592186,0.476404,0.416392,0.313457,0.000938,0
0.908488,0.797215,0.833445,0.296026,0.758327,0.259938,0.260959,0.79867,0.450776,0.522077,0.248429,0.725726,0.482019,0.677335,0.44685,0.439371,0.749828,0.631746,0.58564,0.57793,0.56611,0.522815,0.667707,0.390731,0.562293,0.353862,0.391088,0.309485,0.000113,0
0.952931,0.765571,0.841893,0.218506,0.764927,0.269743,0.268964,0.784623,0.413336,0.521717,0.263854,0.706181,0.503161,0.646403,0.31711,0.404819,0.717456,0.790264,0.620667,0.576518,0.556774,0.497985,0.664944,0.227214,0.539288,0.485609,0.419008,0.316199,0.006259,0
0.925068,0.783302,0.855947,0.241236,0.762656,0.258273,0.272867,0.782928,0.490639,0.540983,0.308687,0.707424,0.451536,0.628538,0.429352,0.438205,0.72472,0.58131,0.51775,0.586381,0.552803,0.490123,0.668215,0.432631,0.575249,0.431065,0.421487,0.30835,0.003677,0
0.994422,0.75903,0.818115,0.228093,0.759086,0.252605,0.259327,0.784705,0.472768,0.511136,0.249599,0.64605,0.348664,0.58513,0.376992,0.503218,0.774475,0.629972,0.576126,0.579611,0.565118,0.541536,0.66717,0.352334,0.566301,0.413054,0.416915,0.312817,0.000856,0
0.938428,0.784977,0.847467,0.28944,0.76172,0.255902,0.265004,0.794524,0.427521,0.505111,0.34581,0.732869,0.421609,0.686021,0.356773,0.450979,0.730688,0.697536,0.610948,0.578874,0.565809,0.537437,0.664976,0.454754,0.565129,0.367642,0.417087,0.314699,6.1e-05,0
0.927698,0.761788,0.852256,0.241056,0.771178,0.254423,0.273837,0.781601,0.446308,0.491058,0.226907,0.726371,0.551565,0.636299,0.286723,0.450231,0.713734,0.617969,0.537175,0.581554,0.561967,0.513618,0.666381,0.378761,0.611612,0.493493,0.414346,0.317641,0.008641,0
0.95165,0.778623,0.861629,0.251675,0.76546,0.255147,0.268945,0.78622,0.441302,0.501838,0.38156,0.723776,0.4252,0.640602,0.352069,0.466303,0.726735,0.675676,0.573015,0.581253,0.558193,0.483769,0.665358,0.446447,0.565047,0.43245,0.420962,0.314935,3.5e-05,0
0.971531,0.756519,0.852433,0.271723,0.756108,0.258655,0.262988,0.785075,0.494087,0.501201,0.249656,0.71261,0.44803,0.637269,0.391955,0.462185,0.72425,0.650071,0.553137,0.584487,0.564844,0.520634,0.662045,0.449215,0.584779,0.602566,0.41503,0.31424,0.009244,0
0.996277,0.759188,0.807536,0.196807,0.76566,0.259652,0.262417,0.783823,0.437119,0.530352,0.313176,0.695149,0.4593,0.652586,0.315969,0.490541,0.720913,0.615372,0.638676,0.580513,0.568512,0.566151,0.664419,0.402239,0.593278,0.434381,0.415597,0.311598,0.000584,0
0.929331,0.770565,0.854425,0.22782,0.770526,0.264737,0.26854,0.779791,0.48926,0.517311,0.228891,0.721278,0.533721,0.612585,0.33699,0.434043,0.725395,0.576014,0.611644,0.575457,0.556935,0.492449,0.661632,0.293355,0.535913,0.534006,0.395341,0.318624,0.001837,0
0.974891,0.766588,0.846667,0.322332,0.762113,0.258219,0.266254,0.784945,0.474,0.505704,0.276427,0.72031,0.390995,0.653483,0.331404,0.422514,0.745374,0.579579,0.517252,0.579369,0.561063,0.508093,0.664561,0.463621,0.608522,0.367999,0.416927,0.313807,0.003344,0
0.937071,0.777102,0.868664,0.264604,0.768455,0.275847,0.264673,0.795035,0.49052,0.476758,0.357605,0.634732,0.548456,0.705277,0.332918,0.395929,0.798864,0.498855,0.45313,0.577177,0.559283,0.507387,0.664813,0.293469,0.578026,0.486385,0.415344,0.312366,0.000356,0
0.994486,0.758962,0.819529,0.232322,0.76192,0.259515,0.261532,0.784306,0.470064,0.52098,0.199249,0.698611,0.444741,0.647749,0.370852,0.398314,0.72295,0.75406,0.511051,0.573725,0.556016,0.492452,0.668729,0.437283,0.57525,0.315676,0.417485,0.312509,0.000802,0
0.979994,0.762858,0.837561,0.237005,0.760348,0.25069,0.265745,0.781518,0.422947,0.522036,0.261682,0.705557,0.477696,0.656802,0.387003,0.40212,0.732053,0.683725,0.518512,0.576387,0.549806,0.426165,0.668231,0.429804,0.583817,0.465012,0.415439,0.313616,0.002803,0
0.983366,0.757922,0.842202,0.192375,0.756469,0.251236,0.26162,0.781957,0.390525,0.53788,0.267122,0.678518,0.498655,0.640395,0.372127,0.435478,0.747089,0.612095,0.564577,0.577431,0.551358,0.437278,0.669371,0.423328,0.582625,0.320067,0.416765,0.31373,0.001592,0
0.95997,0.773187,0.842346,0.216605,0.769809,0.257716,0.271376,0.784013,0.467851,0.508945,0.302928,0.690605,0.298348,0.661633,0.276949,0.45405,0.710252,0.651408,0.584582,0.579649,0.556742,0.48089,0.665784,0.320934,0.54545,0.445701,0.417761,0.310216,0.000423,0
0.982857,0.751109,0.821583,0.223572,0.759586,0.259314,0.264137,0.78483,0.505127,0.500238,0.334427,0.75078,0.464843,0.652528,0.352132,0.461465,0.711466,0.65838,0.614764,0.585017,0.560712,0.478059,0.66728,0.332288,0.536255,0.467965,0.414712,0.312926,0.011755,0
0.954298,0.775036,0.859232,0.295038,0.77107,0.264335,0.270625,0.784807,0.430907,0.513546,0.360267,0.710853,0.392841,0.666107,0.393522,0.434337,0.726655,0.639847,0.641371,0.581769,0.556805,0.472281,0.666049,0.331147,0.565926,0.326693,0.414351,0.309063,0.001074,0
0.996541,0.749278,0.800256,0.137428,0.772448,0.298844,0.254424,0.79463,0.419263,0.541222,0.271265,0.677589,0.476383,0.635465,0.357576,0.430956,0.74221,0.64077,0.538633,0.576679,0.559006,0.507887,0.669652,0.474458,0.565744,0.39956,0.417233,0.312088,0.000996,0
0.953377,0.778212,0.868246,0.383108,0.767299,0.26988,0.269455,0.784448,0.456747,0.526735,0.440088,0.633433,0.629878,0.697717,0.329014,0.438393,0.748989,0.68718,0.579703,0.585327,0.564858,0.560933,0.667313,0.41038,0.533431,0.457814,0.421287,0.31382,0.003458,0
0.923576,0.756184,0.871237,0.276485,0.780057,0.254244,0.261381,0.789787,0.458821,0.497469,0.276755,0.717154,0.378523,0.649198,0.22118,0.453434,0.712655,0.691887,0.566486,0.58347,0.563639,0.507109,0.662723,0.333625,0.626364,0.371898,0.416161,0.314753,3.9e-05,0
0.933835,0.776866,0.857747,0.33249,0.768482,0.263404,0.270119,0.786843,0.411141,0.521414,0.32764,0.722282,0.49313,0.65505,0.304028,0.477188,0.702077,0.689675,0.531779,0.576544,0.563503,0.53804,0.668461,0.383456,0.574781,0.4189,0.411323,0.308024,0.002827,0
0.980531,0.760655,0.842545,0.219629,0.758854,0.25507,0.262095,0.784271,0.426989,0.525579,0.366891,0.699762,0.430327,0.651034,0.340389,0.489627,0.732004,0.601543,0.621895,0.581668,0.566715,0.545022,0.662965,0.430984,0.609856,0.408347,0.416276,0.313271,0.001801,0
0.894459,0.725445,0.863258,0.206372,0.77538,0.252518,0.251672,0.797498,0.567679,0.458522,0.381908,0.659707,0.475732,0.703049,0.237185,0.41606,0.773177,0.67101,0.543481,0.589513,0.570669,0.541435,0.664962,0.347012,0.573064,0.429289,0.417423,0.302392,0.004064,0
0.946923,0.777693,0.865696,0.269616,0.77467,0.281858,0.269435,0.789824,0.444307,0.506921,0.340711,0.727281,0.43754,0.649842,0.374027,0.416912,0.737214,0.580626,0.597899,0.581971,0.554018,0.467364,0.66254,0.150288,0.584587,0.302139,0.420627,0.310948,7.8e-05,0
0.93237,0.771608,0.87433,0.248396,0.764981,0.284108,0.260679,0.801027,0.463301,0.49132,0.37168,0.730817,0.351294,0.657161,0.377075,0.421661,0.762363,0.56271,0.478534,0.579661,0.563809,0.532819,0.665213,0.246427,0.571151,0.504147,0.420748,0.313481,0.001244,0
